pair,encoder,source,target,n_samples,n_anchors,rel_direction_l1_to_target,rel_direction_rmse_to_target,rel_magnitude_l1_to_target,rel_magnitude_rmse_to_target,memory_target_norm_gap,anchor_direction_js_to_target,target_direction_subspace_residual,capacity_normalized_direction_rmse,diagnostic_rel_direction_z2_mean,diagnostic_rel_magnitude_z_abs_mean,diagnostic_target_direction_std_mean,diagnostic_target_direction_std_min,diagnostic_target_magnitude_std_mean,diagnostic_target_magnitude_std_min,target_text_nll,source_native_nll,target_minus_source_nll,source_hidden_size,target_hidden_size,abs_log_hidden_ratio,prior_same_model_family,prior_cross_model_family,prior_target_param_b,prior_source_param_b,prior_log_param_ratio_target_over_source,prior_param_tier_jump,pair_normalized_direction_rmse,target_readability_z2_mean,target_readability_tail_frac,target_magnitude_tail_frac,target_readability_cross_entropy,source_to_target_anchor_kl,target_readability_energy,source_target_top_anchor_overlap,source_target_direction_entropy_gap,source_target_direction_dispersion_gap,diagnostic_source_direction_entropy_mean,diagnostic_target_direction_entropy,diagnostic_source_direction_std_mean
gpt2:qwen7b->llama8b,gpt2,qwen7b,llama8b,128,512,0.021717732466640882,0.025968857589759864,5.481709398329258,5.485649976879358,5.83645817451179,0.003552543241312378,0.5879138601012528,0.003122095171857273,0.29132667859084904,42.62431642413139,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.5392780635738745,2.374266201048158,3584,4096,0.13353139262417382,0.0,1.0,8.0,7.0,0.13353139260666547,0.0,0.46893592344312623,0.29098450602032244,9.5367431640625e-07,1.0,6.239453785121441,0.01423604876617901,0.0019530343570295372,0.0061798095703125,0.01200687512755394,1.8571937361481499,6.225217703729868,6.237224578857422,0.007473415840649977
gpt2:qwen7b->mistral7b,gpt2,qwen7b,mistral7b,128,512,0.03880014666356146,0.04215189057867974,5.473684802651405,5.5951905734837055,7.095417380100116,0.003692853089887649,0.48669266793876886,0.005067693625161469,0.7517660739831626,52.620581299066544,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,0.5439049337874167,1.9794916262035258,3584,4096,0.13353139262417382,0.0,1.0,7.0,7.0,0.0,0.0,0.7500498677218843,0.75148890260607,0.0,1.0,6.239843748509884,0.01492638258059742,0.001952172334313218,0.11956787109375,0.012409277260303497,1.8714948779569796,6.224917344748974,6.237326622009277,0.0074938849356840365
gpt2:qwen7b->qwen1.5b,gpt2,qwen7b,qwen1.5b,128,512,0.10518337390385568,0.11314016609685495,5.703161899000406,5.9113260842859745,5.298988557653502,0.027896389976376668,0.02061812255124096,0.015420626812992558,2.856368640437722,39.02225601673126,0.0629504844546318,0.04916366562247276,0.14615151286125183,0.14615151286125183,2.9349014153704047,0.5314292084658518,2.403472206904553,3584,1536,0.8472978603834834,1.0,0.0,1.5,7.0,-1.5404450404233394,1.0,1.6025556464469062,2.855298912152648,0.19510364532470703,1.0,6.33149278908968,0.10808272933354601,0.001939317574397137,0.0453948974609375,0.09500547498464584,2.109130223406008,6.223410092294216,6.12840461730957,0.00763862094754586
gpt2:qwen7b->qwen3b,gpt2,qwen7b,qwen3b,128,512,0.07760487211635336,0.08553306804969907,5.702399708330631,5.90705905482173,5.226052991813049,0.020740357649629004,0.03639123117318377,0.011218012100658188,1.8596305018290877,35.88476577401161,0.05838809162378311,0.04814695939421654,0.1589086353778839,0.1589086353778839,2.806918393820524,0.5427139492239803,2.264204444596544,3584,2048,0.5596157879333301,1.0,0.0,3.0,7.0,-0.8472978601967274,1.0,1.2951790421214286,1.858749520033598,0.03400611877441406,1.0,6.303186152130365,0.07977604906773195,0.0019414569314903929,0.0277557373046875,0.059561215341091156,2.0338937379841004,6.223410092294216,6.163848876953125,0.00763862094754586
llama1b:llama1b->llama3b,llama1b,llama1b,llama3b,128,512,0.15621423197444528,0.16405033110640943,4.101224482059479,4.103275779634714,3.945581799489446,0.030537704471498728,0.015759026813611854,0.020429466140143362,6.000695735216141,39.60747888684273,0.06417271494865417,0.04600384086370468,0.10354672372341156,0.10354671627283096,3.0276303105056286,0.02088617557865291,3.0067441349269757,2048,3072,0.40546510810653674,1.0,0.0,3.0,1.0,1.098612288001443,2.0,1.9299488813517711,6.000695735216141,0.8034305572509766,1.0,6.349182855337858,0.1310673471307382,0.0019453152253845474,0.041046142578125,0.08474558591842651,1.1251980378468913,6.218115508556366,6.1333699226379395,0.02082969801267609
llama1b:llama1b->llama8b,llama1b,llama1b,llama8b,128,512,0.027041978130000643,0.03240935632493347,4.147690672427416,4.170974634587765,4.590313157183118,0.005062207572336774,0.7072250586934388,0.0038964014706975958,2.190835286863148,5.175552494823933,0.047761958092451096,2.7864276858080572e-11,0.8014005422592163,0.8014005422592163,2.9135442646220326,0.02088617557865291,2.8926580890433797,2048,4096,0.6931471805575039,1.0,0.0,8.0,1.0,2.0794415408048357,2.0,0.4705039138399601,2.190835286863148,0.0024318695068359375,1.0,6.238721162080765,0.020411884936038405,0.001953590495759272,0.1040496826171875,0.019389286637306213,0.8159965930152931,6.21830926835537,6.237698554992676,0.02112025662790984
llama1b:llama1b->mistral7b,llama1b,llama1b,mistral7b,128,512,0.04109518972109072,0.046370396099518985,4.020883506163955,4.02549035474658,5.808103939634748,0.005581744764640462,0.5574558200314641,0.0055748617080677776,0.9051950401626527,36.05098515748978,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.02088617557865291,2.5025103844122896,2048,4096,0.6931471805575039,0.0,1.0,7.0,1.0,1.9459101481981704,2.0,0.671864122063933,0.9051950401626527,0.005779266357421875,1.0,6.239215217530727,0.022505878121592104,0.0019532429450919153,0.0692596435546875,0.02066594734787941,0.8811443676968225,6.216709312051535,6.237375259399414,0.020218033401761204
llama1b:llama1b->qwen1.5b,llama1b,llama1b,qwen1.5b,128,512,0.09376856836024672,0.10089264705311507,4.086825113743544,4.089598324149847,3.9854418841423467,0.018473461735993624,0.0410766901622992,0.013751330867317063,2.5060251858085394,43.008658319711685,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.02088617557865291,2.914015239791752,2048,1536,0.2876820724501533,0.0,1.0,1.5,1.0,0.405465107774831,1.0,1.2283684553495433,2.5060251858085394,0.15727710723876953,1.0,6.298731483519077,0.08153033413691446,0.0019453681343293283,0.0750274658203125,0.026107225567102432,1.0912229698063167,6.217201147228479,6.191093921661377,0.020647874029236846
llama1b:llama1b->qwen3b,llama1b,llama1b,qwen3b,128,512,0.06855778547469527,0.07537496712757275,4.086825165897608,4.089471194893122,3.908983757835813,0.013537775201257318,0.07648601697292179,0.00988573557109529,1.7110233083367348,43.682934403419495,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.02088617557865291,2.7860322182418713,2048,2048,0.0,0.0,1.0,3.0,1.0,1.098612288001443,2.0,0.982736850817343,1.7110233083367348,0.04863548278808594,1.0,6.2752540782094,0.058052920328918844,0.0019476432353258133,0.075958251953125,0.00828925147652626,0.9986519986360148,6.217201147228479,6.208911895751953,0.020647874029236846
llama1b:llama3b->llama1b,llama1b,llama3b,llama1b,128,512,0.125240562541876,0.1321805554907769,4.126321975141764,4.126641497015953,4.281964621972293,0.021959560574032366,0.019459537070360966,0.017336021082579107,3.7560919988900423,42.856305688619614,0.06511299312114716,0.04729097709059715,0.0962827205657959,0.0962827205657959,3.2864207942038774,0.010012430979543296,3.276408363224334,3072,2048,0.4054651081065368,1.0,0.0,1.0,3.0,-1.098612288001443,1.0,1.6930755701856885,3.7560919988900423,0.4548196792602539,1.0,6.315264072269201,0.09233657730510458,0.001994238378756563,0.159423828125,0.08190195634961128,1.6143897489681776,6.222927499562502,6.141025543212891,0.0129582642330206
llama1b:llama3b->llama8b,llama1b,llama3b,llama8b,128,512,0.015863631917454768,0.019851408345857635,4.174372836947441,4.195496287196875,4.771053283941001,0.0041756312566576526,0.70937280356884,0.0023866273646018484,3.0760459043085575,5.208847012370825,0.047761958092451096,2.7864276858080572e-11,0.8014005422592163,0.8014005422592163,2.9135442646220326,0.010012430979543296,2.9035318336424893,3072,4096,0.2876820724509672,1.0,0.0,8.0,3.0,0.9808292528033928,2.0,0.3276273421228147,3.0760459043085575,0.0019483566284179688,1.0,6.239667434245348,0.016781728918431327,0.0019517265936883632,0.0329742431640625,0.014812838286161423,1.3144848543686583,6.222885716706514,6.237698554992676,0.012829459403292276
llama1b:llama3b->mistral7b,llama1b,llama3b,mistral7b,128,512,0.025402856990695,0.029865540651371703,4.062903329730034,4.065663542598486,5.98884406639263,0.0035294453155074734,0.6112182722426951,0.0035905722825990876,0.3732549068517983,36.427732050418854,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.010012430979543296,2.513384129011399,3072,4096,0.2876820724509672,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.4906638378965949,0.3732549068517983,1.239776611328125e-05,1.0,6.238201163709164,0.01414714543352602,0.0019551793084247038,0.106689453125,0.013321269303560257,1.3971505788013063,6.224053990095854,6.237375259399414,0.012068133743014187
llama1b:llama3b->qwen1.5b,llama1b,llama3b,qwen1.5b,128,512,0.07489095674827695,0.08078900596592575,4.112212911248207,4.11338621750474,4.166182010900229,0.01320517993735848,0.040112540271366015,0.011011271722251798,1.5953723574057221,43.27583172917366,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.010012430979543296,2.9248889843908614,3072,1536,0.6931471805566901,0.0,1.0,1.5,3.0,-0.6931471802266119,1.0,1.0878209965214143,1.5953723574057221,0.013003349304199219,1.0,6.280514933168888,0.05718580287066288,0.0019728245115402387,0.082733154296875,0.03223526105284691,1.5710160132545574,6.223329182714224,6.191093921661377,0.012779202181263827
llama1b:llama3b->qwen3b,llama1b,llama3b,qwen3b,128,512,0.049883645930094644,0.05539866691105999,4.112212732434273,4.11320498213172,4.089723884593695,0.009031998182763346,0.08457818895112723,0.007265762002217689,0.9166704057715833,43.954296469688416,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.010012430979543296,2.796905962840981,3072,2048,0.4054651081065368,0.0,1.0,3.0,3.0,0.0,0.0,0.8048579897614887,0.9166704057715833,0.0011501312255859375,1.0,6.261447139084339,0.038117978343507275,0.001969493156138924,0.0752410888671875,0.014417286962270737,1.4784450420842554,6.223329182714224,6.208911895751953,0.012779202181263827
llama1b:llama3b->qwen7b,llama1b,llama3b,qwen7b,128,512,0.015801002125954255,0.019725803533219732,4.112212803214788,4.115988057106733,4.370461463462561,0.004008386953501031,0.8102709772065282,0.0024102196573893724,0.13334180082893,24.759661376476288,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.010012430979543296,2.6919754828301734,3072,3584,0.15415067982679323,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.2953241752870316,0.13334180082893,0.0,1.0,6.239398192614317,0.016069011719082482,0.001953794248038321,0.040496826171875,0.013576868921518326,1.441433260892745,6.223329182714224,6.236906051635742,0.012779202181263827
llama1b:llama8b->llama1b,llama1b,llama8b,llama1b,128,512,0.13608793076127768,0.14507920702453703,4.652957882732153,4.720254767686129,4.1588316863635555,0.031557555732433684,0.013229084775957745,0.019027732046388073,4.1053210236132145,47.80488857626915,0.06723786145448685,0.04718389734625816,0.09733225405216217,0.09733225405216217,3.2864207942038774,0.008502003715598505,3.277918790488279,4096,2048,0.6931471805575039,1.0,0.0,1.0,8.0,-2.0794415408048357,1.0,1.8534400444832375,4.1053210236132145,0.5842094421386719,1.0,6.35968691110611,0.13398363010492176,0.001927649682329502,0.0298919677734375,0.09451675415039062,1.8069127846509743,6.225703239440918,6.131186485290527,0.011037769269023556
llama1b:llama8b->llama3b,llama1b,llama8b,llama3b,128,512,0.14614585333038121,0.15490730328019708,4.652957949787378,4.720250006765127,4.004785419092514,0.03372389412834309,0.01020381307171192,0.01929086936844385,4.891559015959501,44.83951544761658,0.06600110232830048,0.04603511095046997,0.10376913845539093,0.10376913100481033,3.0276303105056286,0.008502003715598505,3.01912830679003,4096,3072,0.28768207245096716,1.0,0.0,3.0,8.0,-0.9808292528033928,1.0,2.010767810595758,4.891559015959501,0.721278190612793,1.0,6.367053721100092,0.14135047979652882,0.0019249435417805216,0.020843505859375,0.10547971725463867,1.7883477278967246,6.225703239440918,6.120223522186279,0.011037769269023556
llama1b:llama8b->mistral7b,llama1b,llama8b,mistral7b,128,512,0.030905644394806586,0.03427703771740198,4.745988577604294,4.878289062529802,5.870748699293472,0.002855287068086909,0.5612764894030988,0.00412094269427044,0.4953530100174248,42.55223089456558,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.008502003715598505,2.514894556275344,4096,4096,0.0,0.0,1.0,7.0,8.0,-0.13353139260666555,0.0,0.5746766692464427,0.4953530100174248,3.814697265625e-06,1.0,6.238805521279573,0.011447438184404746,0.001954032160938368,0.069091796875,0.010017141699790955,1.5038956492614903,6.227358117699623,6.237375259399414,0.010846291668713093
llama1b:llama8b->qwen1.5b,llama1b,llama8b,qwen1.5b,128,512,0.0860347492271103,0.0924573324737139,4.607114907354116,4.612773641943932,4.048086643801071,0.016859323397511616,0.026046775063150562,0.012601625659462002,2.066341510042548,48.48404863476753,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.008502003715598505,2.926399411654806,4096,1536,0.9808292530076572,0.0,1.0,1.5,8.0,-1.6739764330300049,1.0,1.2765652626223785,2.066341510042548,0.05057239532470703,1.0,6.298896633088589,0.07319533120607957,0.001941180237736262,0.0149993896484375,0.03460737317800522,1.7264984910228711,6.225701294839382,6.191093921661377,0.010939022155071143
llama1b:llama8b->qwen3b,llama1b,llama8b,qwen3b,128,512,0.060764091060264036,0.06666448264149949,4.607115022838116,4.61262708902359,3.971628517494537,0.01185793982585892,0.048212923284154385,0.00874331986456892,1.3114851657301188,49.24416655302048,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.008502003715598505,2.7984163901049257,4096,2048,0.6931471805575039,0.0,1.0,3.0,8.0,-0.9808292528033928,1.0,0.9951381013217175,1.3114851657301188,0.005866050720214844,1.0,6.275837324559689,0.05013602363760583,0.0019441128015387221,0.01300048828125,0.016789399087429047,1.6339275198525693,6.225701294839382,6.208911895751953,0.010939022155071143
llama1b:llama8b->qwen7b,llama1b,llama8b,qwen7b,128,512,0.014465972904872615,0.018067866752971895,4.607114903628826,4.613493554294109,4.252366096363403,0.003313886341857142,0.7407513190992177,0.0022076427731710624,0.11246664507780224,27.739469572901726,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.008502003715598505,2.693485910094118,4096,3584,0.13353139262417382,0.0,1.0,7.0,8.0,-0.13353139260666555,0.0,0.2781659581569834,0.11246664507780224,0.0,1.0,6.239031665027142,0.013330343324923888,0.001954530367584084,0.0897979736328125,0.011204756796360016,1.5969157386610586,6.225701294839382,6.236906051635742,0.010939022155071143
llama1b:mistral7b->llama1b,llama1b,mistral7b,llama1b,128,512,0.08859096217202023,0.09358722571050748,6.368158761411905,6.375734616070986,4.5809384163003415,0.013937389623606578,0.050125429494073614,0.012274347856638071,2.452981438487768,63.644292414188385,0.05816026031970978,0.04653429985046387,0.10005860030651093,0.10005860030651093,3.2864207942038774,0.11020162929344224,3.176219164910435,4096,2048,0.6931471805575039,0.0,1.0,1.0,7.0,-1.9459101481981704,1.0,1.3070883441297392,2.452981438487768,0.0844736099243164,1.0,6.284902770072222,0.058358616806799546,0.001948474881828588,0.044525146484375,0.032068073749542236,1.465003577470916,6.226544201374054,6.194476127624512,0.013439500369713642
llama1b:mistral7b->llama3b,llama1b,mistral7b,llama3b,128,512,0.09477203042479232,0.09980693156830966,6.36815894395113,6.3757000379264355,4.442218255950138,0.01509905140119372,0.03385281370719895,0.01242912656911257,2.9226128179579973,58.6061909198761,0.05670587718486786,0.04595469310879707,0.10866017639636993,0.10866016894578934,3.0276303105056286,0.11020162929344224,2.9174286812121863,4096,3072,0.28768207245096716,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,1.4228580815901537,2.9226128179579973,0.1881399154663086,1.0,6.289516545832157,0.06297238531988114,0.0019493679828883614,0.0467529296875,0.03845769166946411,1.4396791321581444,6.226544201374054,6.18808650970459,0.013439500369713642
llama1b:mistral7b->llama8b,llama1b,mistral7b,llama8b,128,512,0.03701256448403001,0.040709480381337926,6.457470163702965,6.4709900207817554,5.243398916674778,0.0036172980653645936,0.26226685754954815,0.0048942804552754605,1.7785230288282037,5.771411385387182,0.04798778146505356,2.6038948774953496e-11,1.1188719272613525,1.118871808052063,2.9135442646220326,0.11020162929344224,2.8033426353285904,4096,4096,0.0,0.0,1.0,8.0,7.0,0.13353139260666547,0.0,0.6627262763079649,1.7785230288282037,0.0036993026733398438,1.0,6.241113692522049,0.014569524573744275,0.0019529422470441204,0.0749359130859375,0.009173572063446045,1.2727477304722907,6.226544201374054,6.2357177734375,0.013439500369713642
llama1b:mistral7b->qwen1.5b,llama1b,mistral7b,qwen1.5b,128,512,0.05432207870762795,0.060719696746673435,6.363902043551207,6.371405869722366,4.496717479778454,0.01342074428248452,0.06581707613077015,0.008275891896136764,0.8245990206487477,61.364429354667664,0.06299355626106262,0.04985617473721504,0.10370670258998871,0.10370668768882751,2.9349014153704047,0.11020162929344224,2.8246997860769625,4096,1536,0.9808292530076572,0.0,1.0,1.5,7.0,-1.5404450404233394,1.0,0.7985025480750871,0.8245990206487477,0.0,1.0,6.2845435701310635,0.05758797607268207,0.0019447071945251082,0.0538177490234375,0.026499442756175995,1.57436698995576,6.226955585181713,6.200456142425537,0.013048391141637694
llama1b:mistral7b->qwen3b,llama1b,mistral7b,qwen3b,128,512,0.04061417424236424,0.04628845909610391,6.363902099430561,6.37149116396904,4.419807237340137,0.009258224206860177,0.1074437239440158,0.006070920944390725,0.5910480376332998,59.0717271566391,0.05740310996770859,0.048326294869184494,0.10773177444934845,0.10773177444934845,2.806918393820524,0.11020162929344224,2.696716764527082,4096,2048,0.6931471805575039,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,0.6570257808134248,0.5910480376332998,0.0,1.0,6.265882149338722,0.03892657160758972,0.001946098208463809,0.0729217529296875,0.01061885803937912,1.4814330483058742,6.226955585181713,6.216336727142334,0.013048391141637694
llama1b:mistral7b->qwen7b,llama1b,mistral7b,qwen7b,128,512,0.027773528898251243,0.031848488564719446,6.4571291245520115,6.473528545349836,4.742169362260029,0.0035214165145589504,0.34940406936220825,0.0038914436650225545,1.4022136768326163,5.634919717907906,0.054259926080703735,0.0,1.1459132432937622,1.1459132432937622,2.7019879138097167,0.11020162929344224,2.5917862845162745,4096,3584,0.13353139262417382,0.0,1.0,7.0,7.0,0.0,0.0,0.4731730809400963,1.4022136768326163,0.0036563873291015625,1.0,6.241140194237232,0.014184620602463838,0.0019543010985216824,0.1308135986328125,0.00802738219499588,1.4251205208307578,6.226955585181713,6.234982967376709,0.013048391141637694
llama1b:qwen1.5b->llama1b,llama1b,qwen1.5b,llama1b,128,512,0.10749997873790562,0.11516153934644535,5.004500016570091,5.006729703396559,5.105883206008002,0.020432188830454834,0.04899304627906531,0.015103907428740869,3.0846609473228455,54.81818628311157,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,0.16633487239596434,3.120085921807913,1536,2048,0.2876820724501533,0.0,1.0,1.0,1.5,-0.4054651077748311,1.0,1.4597770003178103,3.0846609473228455,0.2787590026855469,1.0,6.288722958415747,0.08442037785425782,0.0019996749324491248,0.10968017578125,0.04202677682042122,1.3798503214171947,6.204302567988634,6.162275791168213,0.015859451588767115
llama1b:qwen1.5b->llama3b,llama1b,qwen1.5b,llama3b,128,512,0.11811581940855831,0.12552694143960252,5.0044998824596405,5.006846517324448,4.950530784903094,0.021801145470817573,0.038796355336671695,0.015632083047444244,3.7936929911375046,50.607997715473175,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,0.16633487239596434,2.8612954381096642,1536,3072,0.6931471805566901,0.0,1.0,3.0,1.5,0.6931471802266119,1.0,1.6111334840056568,3.7936929911375046,0.44156932830810547,1.0,6.294075217097998,0.08977263839915395,0.001998634405026678,0.1054229736328125,0.04850604012608528,1.3642184083158266,6.204302567988634,6.155796527862549,0.015859451588767115
llama1b:qwen1.5b->llama8b,llama1b,qwen1.5b,llama8b,128,512,0.0225962851109216,0.028659157003858127,5.004499904811382,5.008426122367382,5.563528175232932,0.009201052198477555,0.7506455918774009,0.003445535307126015,0.35549378977157176,38.91366285085678,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.16633487239596434,2.7472093922260683,1536,4096,0.9808292530076573,0.0,1.0,8.0,1.5,1.6739764330300049,2.0,0.4496806824313448,0.35549378977157176,0.0012493133544921875,1.0,6.24132864177227,0.037026038131443784,0.0019493758027238073,0.036224365234375,0.032922010868787766,1.1047809754824942,6.204302567988634,6.237224578857422,0.015859451588767115
llama1b:qwen1.5b->mistral7b,llama1b,qwen1.5b,mistral7b,128,512,0.02980984486930538,0.036620584287447855,4.955720625817776,4.959324829280376,6.822905177948996,0.008505762263666838,0.5554267074912786,0.004402694612161817,0.5655873948708177,47.64119899272919,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,0.16633487239596434,2.357061687594978,1536,4096,0.9808292530076573,0.0,1.0,7.0,1.5,1.5404450404233394,2.0,0.5759453231311087,0.5655873948708177,0.00545501708984375,1.0,6.238815329968929,0.034139735536882654,0.001954016897798283,0.048553466796875,0.032651014626026154,1.1850214438920639,6.204675607383251,6.237326622009277,0.014888088189763948
llama1b:qwen1.5b->qwen3b,llama1b,qwen1.5b,qwen3b,128,512,0.05755382476490922,0.0660413223085925,5.026937305927277,5.0285886116325855,4.954764204798266,0.01674635920790024,0.10175634693587199,0.00866158983529955,1.1342389481142163,31.634134605526924,0.05838809162378311,0.04814695939421654,0.1589086353778839,0.1589086353778839,2.806918393820524,0.16633487239596434,2.64058352142456,1536,2048,0.2876820724501533,1.0,0.0,3.0,1.5,0.6931471802266119,1.0,0.8857624461837252,1.1342389481142163,0.01320648193359375,1.0,6.274767931550741,0.06548587657744065,0.002013856772464351,0.1865081787109375,0.0454331636428833,1.2839150309986134,6.209282040596008,6.163848876953125,0.016170627517567482
llama1b:qwen1.5b->qwen7b,llama1b,qwen1.5b,qwen7b,128,512,0.02261634255410172,0.02841173720662482,5.216533858329058,5.262173529714346,5.431110854027793,0.007537262405094225,0.7659131484106183,0.003471520305911249,29.965495601296425,3.1861895844340324,0.053509436547756195,0.0,1.637232780456543,1.6372325420379639,2.7019879138097167,0.16633487239596434,2.5356530414137524,1536,3584,0.8472978603834834,1.0,0.0,7.0,1.5,1.5404450404233394,2.0,0.407745508134641,29.965495601296425,0.007862091064453125,0.9988117218017578,6.239698421210051,0.030416365596465766,0.001953410626811092,0.042724609375,0.027593493461608887,1.196661110542125,6.209282040596008,6.236875534057617,0.016170627517567482
llama1b:qwen3b->llama1b,llama1b,qwen3b,llama1b,128,512,0.12570472300285473,0.13245342078153044,5.416411936283112,5.418460439890623,5.594253302784637,0.020929219623212703,0.03422308622975834,0.017371808482742796,4.113446488976479,59.33017796278,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,0.1454939992254367,3.1409267949784407,2048,2048,0.0,0.0,1.0,1.0,3.0,-1.098612288001443,1.0,1.8096679502505364,4.113446488976479,0.5313835144042969,1.0,6.303008407354355,0.08907008409732953,0.0019836838600895135,0.148773193359375,0.05166249722242355,1.8249851167097861,6.2139382883906364,6.162275791168213,0.010161748141399585
llama1b:qwen3b->llama3b,llama1b,qwen3b,llama3b,128,512,0.13631909631658345,0.14292092889081687,5.416411988437176,5.418526712805033,5.438900881679729,0.022241244427277707,0.02702068859071005,0.017798185823830404,4.955513913184404,54.77345743775368,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,0.1454939992254367,2.882136311280192,2048,3072,0.40546510810653674,0.0,1.0,3.0,3.0,0.0,0.0,1.9791170946059007,4.955513913184404,0.7125711441040039,1.0,6.308147378265858,0.0942090738681145,0.0019834709928545635,0.150177001953125,0.058141760528087616,1.8093532036084183,6.2139382883906364,6.155796527862549,0.010161748141399585
llama1b:qwen3b->llama8b,llama1b,qwen3b,llama8b,128,512,0.024359721719520167,0.02954799229337368,5.416411831974983,5.419999148696661,6.051898272009566,0.006669389793387381,0.6184873878955841,0.0035523951624885836,0.37737320363521576,42.116580337285995,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.1454939992254367,2.768050265396596,2048,4096,0.6931471805575039,0.0,1.0,8.0,3.0,0.9808292528033928,2.0,0.5091449720042145,0.37737320363521576,0.0,1.0,6.240916632115841,0.02697832798003219,0.0019501855604175944,0.0258026123046875,0.02328629046678543,1.549915770775086,6.2139382883906364,6.237224578857422,0.010161748141399585
llama1b:qwen3b->mistral7b,llama1b,qwen3b,mistral7b,128,512,0.03739157525706105,0.0424719910370186,5.367180455476046,5.370694722980261,7.311275274725631,0.005729810418415582,0.5373303284868598,0.00510617757048077,0.7608511690050364,51.59671491384506,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,0.1454939992254367,2.3779025607655058,2048,4096,0.6931471805575039,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.7181146595402392,0.7608511690050364,0.0017452239990234375,1.0,6.2391616851091385,0.023070540570188314,0.001953450793735101,0.0686798095703125,0.021235425025224686,1.5391341976732211,6.216091196984053,6.237326622009277,0.010448395267303567
llama1b:qwen3b->qwen1.5b,llama1b,qwen3b,qwen1.5b,128,512,0.10259358462644741,0.10968613624572754,5.443134352564812,5.4447430819272995,5.515307466732338,0.024367399309994653,0.031091133103473112,0.014949854078846355,2.7664575297385454,37.24309095740318,0.0629504844546318,0.04916366562247276,0.14615151286125183,0.14615151286125183,2.9349014153704047,0.1454939992254367,2.789407416144968,2048,1536,0.2876820724501533,1.0,0.0,1.5,3.0,-0.6931471802266119,1.0,1.506616934791511,2.7664575297385454,0.18691062927246094,1.0,6.314853634685278,0.09743544238153845,0.0020014576857647626,0.1623687744140625,0.08901355043053627,1.854628305426905,6.217418167740107,6.12840461730957,0.009852441522525623
llama1b:qwen3b->qwen7b,llama1b,qwen3b,qwen7b,128,512,0.01837050543690566,0.023193864442873746,5.624336842447519,5.657468695193529,5.919480950804427,0.005932418323936872,0.6579219689592719,0.002833968609536997,11.406579345464706,3.435270294547081,0.053509436547756195,0.0,1.637232780456543,1.6372325420379639,2.7019879138097167,0.1454939992254367,2.55649391458428,2048,3584,0.55961578793333,1.0,0.0,7.0,3.0,0.8472978601967275,1.0,0.36605387164515707,11.406579345464706,0.0078125,1.0,6.2413698844611645,0.023951656825374812,0.0019501940614645719,0.0283203125,0.019457366317510605,1.6921378995485092,6.217418167740107,6.236875534057617,0.009852441522525623
