pair,encoder,source,target,n_samples,n_anchors,rel_direction_l1_to_target,rel_direction_rmse_to_target,rel_magnitude_l1_to_target,rel_magnitude_rmse_to_target,memory_target_norm_gap,anchor_direction_js_to_target,target_direction_subspace_residual,capacity_normalized_direction_rmse,diagnostic_rel_direction_z2_mean,diagnostic_rel_magnitude_z_abs_mean,diagnostic_target_direction_std_mean,diagnostic_target_direction_std_min,diagnostic_target_magnitude_std_mean,diagnostic_target_magnitude_std_min,target_text_nll,source_native_nll,target_minus_source_nll,source_hidden_size,target_hidden_size,abs_log_hidden_ratio,prior_same_model_family,prior_cross_model_family,prior_target_param_b,prior_source_param_b,prior_log_param_ratio_target_over_source,prior_param_tier_jump,pair_normalized_direction_rmse,target_readability_z2_mean,target_readability_tail_frac,target_magnitude_tail_frac,target_readability_cross_entropy,source_to_target_anchor_kl,target_readability_energy,source_target_top_anchor_overlap,source_target_direction_entropy_gap,source_target_direction_dispersion_gap,diagnostic_source_direction_entropy_mean,diagnostic_target_direction_entropy,diagnostic_source_direction_std_mean
gpt2:qwen7b->llama8b,gpt2,qwen7b,llama8b,128,512,0.02175871399231255,0.02613120386376977,5.2773659117519855,5.280828662216663,5.632114703767002,0.003674011210023309,0.5839963140897453,0.0031416131855590084,0.29524401971139014,41.03539577126503,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.2707628302159719,2.6427814344060607,3584,4096,0.13353139262417382,0.0,1.0,8.0,7.0,0.13353139260666547,0.0,0.4676775436757123,0.295659719966352,5.7220458984375e-06,1.0,6.2396080531179905,0.014737999219505582,0.0019527349368217983,0.0217132568359375,0.012354500591754913,1.7838338224490635,6.224870078265667,6.237224578857422,0.008042276400374249
gpt2:qwen7b->mistral7b,gpt2,qwen7b,mistral7b,128,512,0.038507779710926116,0.04196765736560337,5.26957268640399,5.395049255341291,6.891305314260535,0.0037269366075634025,0.47318358113989234,0.0050455442632554495,0.7443176619708538,50.65837571024895,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,0.2652494797075633,2.258147080283379,3584,4096,0.13353139262417382,0.0,1.0,7.0,7.0,0.0,0.0,0.737869769078526,0.7441469253972173,0.0011553764343261719,1.0,6.2399312518537045,0.0150694127951283,0.001952007877662254,0.1146087646484375,0.012464795261621475,1.7843085922271398,6.224861826747656,6.237326622009277,0.008176578143320512
gpt2:qwen7b->qwen1.5b,gpt2,qwen7b,qwen1.5b,128,512,0.10422557377023622,0.11226362071465701,5.498988080769777,5.714000500738621,5.0948147140443325,0.027767549399868585,0.021314111465471797,0.015301156604579084,2.808432634919882,37.62525516748428,0.0629504844546318,0.04916366562247276,0.14615151286125183,0.14615151286125183,2.9349014153704047,0.2643007276346907,2.670600687735714,3584,1536,0.8472978603834834,1.0,0.0,1.5,7.0,-1.5404450404233394,1.0,1.5769352514473165,2.808165017515421,0.1826777458190918,1.0,6.330691576004028,0.1070470554404892,0.0019393335451241,0.01593017578125,0.09523985534906387,2.033919085748956,6.223644472658634,6.12840461730957,0.008235287830757443
gpt2:qwen7b->qwen3b,gpt2,qwen7b,qwen3b,128,512,0.07663389726076275,0.08462626184336841,5.500192616134882,5.711482547223568,5.023845894262195,0.020513616065727547,0.037984522816259414,0.011099080753665485,1.8171540005132556,34.6122921705246,0.05838809162378311,0.04814695939421654,0.1589086353778839,0.1589086353778839,2.806918393820524,0.26509535998047795,2.5418230338400463,3584,2048,0.5596157879333301,1.0,0.0,3.0,7.0,-0.8472978601967274,1.0,1.2701074754862314,1.8170103691518307,0.033449649810791016,1.0,6.302094247192144,0.07844972482416779,0.001942471898473741,0.0134124755859375,0.059795595705509186,1.9586826003270486,6.223644472658634,6.163848876953125,0.008235287830757443
llama1b:llama1b->llama3b,llama1b,llama1b,llama3b,128,512,0.14729492890182883,0.15455847862176597,3.527732679620385,3.5306057762354612,3.3720900078769773,0.028763358684955165,0.016650099234539084,0.019247429641744102,5.311932347714901,34.068995505571365,0.06417271494865417,0.04600384086370468,0.10354672372341156,0.10354671627283096,3.0276303105056286,0.002161524089814293,3.0254687864158143,2048,3072,0.40546510810653674,1.0,0.0,3.0,1.0,1.098612288001443,2.0,1.9703016762671821,5.311932347714901,0.7527523040771484,1.0,6.341392498463392,0.12330585782183334,0.0019597179807533394,0.07329559326171875,0.08471672981977463,1.503324032343438,6.218086652457714,6.1333699226379395,0.014271343025029637
llama1b:llama1b->llama8b,llama1b,llama1b,llama8b,128,512,0.019577755461796187,0.024374418338993564,3.57643910869956,3.609862633049488,4.0168213655706495,0.005202574415307026,0.7237658118829131,0.002930404371850725,0.895670348778367,4.462735887616873,0.047761958092451096,2.7864276858080572e-11,0.8014005422592163,0.8014005422592163,2.9135442646220326,0.002161524089814293,2.9113827405322183,2048,4096,0.6931471805575039,1.0,0.0,8.0,1.0,2.0794415408048357,2.0,0.39348572647886954,0.895670348778367,0.0017995834350585938,1.0,6.238977588713169,0.02093770472856704,0.001953071450770949,0.07621002197265625,0.01965862140059471,1.2141925101461417,6.218039933592081,6.237698554992676,0.0141828921623528
llama1b:llama1b->mistral7b,llama1b,llama1b,mistral7b,128,512,0.032359758304664865,0.037772313196910545,3.447391664609313,3.453263284638524,5.234612148022279,0.00560627007871517,0.5797058846801519,0.004541160744339299,0.5993093797005713,30.909092649817467,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.002161524089814293,2.521235035901128,2048,4096,0.6931471805575039,0.0,1.0,7.0,1.0,1.9459101481981704,2.0,0.5995339353654137,0.5993093797005713,0.0007534027099609375,1.0,6.238870766013861,0.02257747494149953,0.0019538555116014322,0.071533203125,0.02108197659254074,1.2342442985897781,6.216293282806873,6.237375259399414,0.014203306767740287
llama1b:llama1b->qwen1.5b,llama1b,llama1b,qwen1.5b,128,512,0.08386622864054516,0.0907073980779387,3.5133333541452885,3.517049204558134,3.411950092529878,0.01765581135987304,0.045273043389897794,0.012363115445137515,2.0088134352117777,36.97338351607323,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.002161524089814293,2.9327398912805904,2048,1536,0.2876820724501533,0.0,1.0,1.5,1.0,0.405465107774831,1.0,1.1966423451655273,2.0088134352117777,0.06612014770507812,1.0,6.2942706272006035,0.07673736475408077,0.0019506176222421345,0.08599853515625,0.0264393649995327,1.4575986399065883,6.21753328666091,6.191093921661377,0.014313977066194639
llama1b:llama1b->qwen3b,llama1b,llama1b,qwen3b,128,512,0.05886480541084893,0.06540185591438785,3.5133333317935467,3.5169014148414135,3.335491966223344,0.012967991511686705,0.08902543399017304,0.00857772119932377,1.276224510744214,37.553040355443954,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.002161524089814293,2.80475686973071,2048,2048,0.0,0.0,1.0,3.0,1.0,1.098612288001443,2.0,0.929463917422827,1.276224510744214,0.012844562530517578,1.0,6.272414349019527,0.054881033283891156,0.0019509734356688568,0.0785369873046875,0.008621390908956528,1.3650276687362863,6.21753328666091,6.208911895751953,0.014313977066194639
llama1b:llama1b->qwen7b,llama1b,llama1b,qwen7b,128,512,0.01799921727797482,0.022589714237255976,3.5133333392441273,3.5200657416135073,3.61622954509221,0.0055146830272860825,0.7592766680754721,0.002760149832058881,0.17509977286681533,21.153803527355194,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.002161524089814293,2.6998263897199024,2048,3584,0.55961578793333,0.0,1.0,7.0,1.0,1.9459101481981704,2.0,0.330604539526262,0.17509977286681533,3.814697265625e-06,1.0,6.239684034138918,0.02215078499284573,0.0019532417854861706,0.04793548583984375,0.019372764974832535,1.3280158875447758,6.21753328666091,6.236906051635742,0.014313977066194639
llama1b:llama3b->llama1b,llama1b,llama3b,llama1b,128,512,0.1253049400402233,0.13216088362969458,3.8466859441250563,3.8472028598189354,4.00232862267876,0.02180638475692831,0.018918678470072336,0.017333441037449243,3.7506910767406225,39.95198357105255,0.06511299312114716,0.04729097709059715,0.0962827205657959,0.0962827205657959,3.2864207942038774,0.0017785590489580727,3.2846422351549194,3072,2048,0.4054651081065368,1.0,0.0,1.0,3.0,-1.098612288001443,1.0,1.6935148393797468,3.7506910767406225,0.45610904693603516,1.0,6.315793938934803,0.09161906561348587,0.0019934066385758342,0.15792083740234375,0.08314933255314827,1.6168519296524364,6.224174875766039,6.141025543212891,0.012926397866976913
llama1b:llama3b->llama8b,llama1b,llama3b,llama8b,128,512,0.015319436934078112,0.019270361197413877,3.8958292454481125,3.921213088557124,4.4914172846474685,0.003941588536690688,0.7178376442752779,0.0023167712113033286,3.1065429747104645,4.861275915056467,0.047761958092451096,2.7864276858080572e-11,0.8014005422592163,0.8014005422592163,2.9135442646220326,0.0017785590489580727,2.9117657055730746,3072,4096,0.2876820724509672,1.0,0.0,8.0,3.0,0.9808292528033928,2.0,0.3183047215249575,3.1065429747104645,0.0019350051879882812,1.0,6.23958707600832,0.015766475982673,0.0019518848466759664,0.030029296875,0.013877950608730316,1.3184539163958438,6.2238206043839455,6.237698554992676,0.012778639364114497
llama1b:llama3b->mistral7b,llama1b,llama3b,mistral7b,128,512,0.02507758856518194,0.029916745799710043,3.783267440274358,3.78640828281641,5.709208067099098,0.003814581637925585,0.6383660342544317,0.003596728400397061,0.3740196826402098,33.92053321003914,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.0017785590489580727,2.5216180009419844,3072,4096,0.2876820724509672,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.4874641248616405,0.3740196826402098,3.337860107421875e-06,1.0,6.23807180300355,0.015255868216627277,0.0019553992733563064,0.04882049560546875,0.014559287577867508,1.3561902203992493,6.2228159718215466,6.237375259399414,0.012572712555993348
llama1b:llama3b->qwen1.5b,llama1b,llama3b,qwen1.5b,128,512,0.07462525431765243,0.08025913714664057,3.832576783373952,3.834010526537895,3.886546011606697,0.012706245011941064,0.03848871114314534,0.010939052371654035,1.5762146702036262,40.33301714062691,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.0017785590489580727,2.9331228563214466,3072,1536,0.6931471805566901,0.0,1.0,1.5,3.0,-0.6931471802266119,1.0,1.0844925284473113,1.5762146702036262,0.010294914245605469,1.0,6.27896573767066,0.054932351369643584,0.0019757263762585353,0.1295318603515625,0.03293946385383606,1.5916233795608403,6.224033385515213,6.191093921661377,0.012518551164248493
llama1b:llama3b->qwen3b,llama1b,llama3b,qwen3b,128,512,0.049531363096321,0.05483099797856994,3.832576857879758,3.833816111087799,3.810087885300163,0.008660591513034888,0.07953402865678072,0.007191309897329543,0.8988067163154483,40.9653454720974,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.0017785590489580727,2.805139834771566,3072,2048,0.4054651081065368,0.0,1.0,3.0,3.0,0.0,0.0,0.7996387483061076,0.8988067163154483,0.001155853271484375,1.0,6.260490100830793,0.03645673394203186,0.001971206049347529,0.1109466552734375,0.015121489763259888,1.4990524083905385,6.224033385515213,6.208911895751953,0.012518551164248493
llama1b:llama3b->qwen7b,llama1b,llama3b,qwen7b,128,512,0.0151299691569875,0.018998290761373937,3.8325768299400806,3.83680179156363,4.090825464169029,0.003748999128220021,0.8317746203392744,0.002321327684965963,0.12363551172893494,23.075971320271492,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.0017785590489580727,2.7002093547607586,3072,3584,0.15415067982679323,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.28554653948540876,0.12363551172893494,0.0,1.0,6.239080108702183,0.015046764783619437,0.0019544251808838453,0.03778076171875,0.012872666120529175,1.4620406271990278,6.224033385515213,6.236906051635742,0.012518551164248493
llama1b:llama8b->llama1b,llama1b,llama8b,llama1b,128,512,0.13820755190681666,0.1468813855899498,4.2815145924687386,4.351590894162655,3.7873883948195726,0.030702284755534492,0.013280643775942735,0.019264095144489502,4.2283952087163925,43.98864847421646,0.06723786145448685,0.04718389734625816,0.09733225405216217,0.09733225405216217,3.2864207942038774,0.000750396099181927,3.2856703981046955,4096,2048,0.6931471805575039,1.0,0.0,1.0,8.0,-2.0794415408048357,1.0,1.9187577621308352,4.2283952087163925,0.6203527450561523,1.0,6.357567358762026,0.1307556563988328,0.0019337406929480494,0.0445709228515625,0.09562524780631065,1.9768910809772462,6.226811733096838,6.131186485290527,0.00931237813347252
llama1b:llama8b->llama3b,llama1b,llama8b,llama3b,128,512,0.1482839499367401,0.15667583048343658,4.281514644622803,4.3515856973826885,3.6333421275485307,0.0326205367455259,0.009941549513314385,0.019511107062405397,5.028794802725315,41.25999942421913,0.06600110232830048,0.04603511095046997,0.10376913845539093,0.10376913100481033,3.0276303105056286,0.000750396099181927,3.0268799144064467,4096,3072,0.28768207245096716,1.0,0.0,3.0,8.0,-0.9808292528033928,1.0,2.080315618394567,5.028794802725315,0.7515163421630859,1.0,6.363978385925293,0.13716666167601943,0.0019335662809680798,0.03192138671875,0.1065882109105587,1.9583260242229965,6.226811733096838,6.120223522186279,0.00931237813347252
llama1b:llama8b->mistral7b,llama1b,llama8b,mistral7b,128,512,0.03368401524494402,0.036979451862862334,4.374545309692621,4.514879003167152,5.499305407749489,0.0029882539856771473,0.5489810188300908,0.004445839318110664,0.5765525423921645,39.221894174814224,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.000750396099181927,2.5226461638917606,4096,4096,0.0,0.0,1.0,7.0,8.0,-0.13353139260666555,0.0,0.6357228035660265,0.5765525423921645,5.7220458984375e-06,1.0,6.238969795405865,0.012002914096228778,0.001953741524630459,0.08484649658203125,0.010408353060483932,1.6502422159898582,6.22696690633893,6.237375259399414,0.009369657360366546
llama1b:llama8b->qwen1.5b,llama1b,llama8b,qwen1.5b,128,512,0.08753384748706594,0.09399756375933066,4.2356716357171535,4.2387820817530155,3.676643352257088,0.016635252264677547,0.026209654926788062,0.012811554040165095,2.1436042357236147,44.575078666210175,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.000750396099181927,2.934151019271223,4096,1536,0.9808292530076572,0.0,1.0,1.5,8.0,-1.6739764330300049,1.0,1.3298837931611462,2.1436042357236147,0.05767107009887695,1.0,6.297647658735514,0.07208500942215323,0.0019430849333730293,0.04229736328125,0.034468717873096466,1.9003469384441745,6.225562639534473,6.191093921661377,0.009193417965434492
llama1b:llama8b->qwen3b,llama1b,llama8b,qwen3b,128,512,0.06218963107676245,0.06814025720814243,4.23567171767354,4.238622512668371,3.600185225950554,0.011683442055073101,0.049036336422432214,0.008936873741729325,1.3750789416953921,45.27391275763512,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.000750396099181927,2.8061679977213423,4096,2048,0.6931471805575039,0.0,1.0,3.0,8.0,-0.9808292528033928,1.0,1.0443819144863262,1.3750789416953921,0.007571697235107422,1.0,6.274786103516817,0.04922347274259664,0.001945554268786509,0.0290374755859375,0.016650743782520294,1.8077759672738727,6.225562639534473,6.208911895751953,0.009193417965434492
llama1b:llama8b->qwen7b,llama1b,llama8b,qwen7b,128,512,0.015428716877067927,0.01915217694477178,4.2356716096401215,4.239565454423428,3.88092280481942,0.0034322505507589085,0.6916051125153899,0.002340130442663589,0.12553570204181597,25.50300708413124,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.000750396099181927,2.7012375177105348,4096,3584,0.13353139262417382,0.0,1.0,7.0,8.0,-0.13353139260666555,0.0,0.3030026746252955,0.12553570204181597,0.0,1.0,6.239348318427801,0.013785682931484189,0.0019538725518941646,0.05452728271484375,0.011343412101268768,1.770764186082362,6.225562639534473,6.236906051635742,0.009193417965434492
llama1b:mistral7b->llama1b,llama1b,mistral7b,llama1b,128,512,0.07908539479831234,0.08437787654111162,6.0062138848006725,6.0154069401323795,4.218993531307206,0.01421470881177811,0.044212430191691965,0.011066504004229543,1.9598311074078083,60.02696353197098,0.05816026031970978,0.04653429985046387,0.10005860030651093,0.10005860030651093,3.2864207942038774,0.014249960315225962,3.2721708338886515,4096,2048,0.6931471805575039,0.0,1.0,1.0,7.0,-1.9459101481981704,1.0,1.1686970433845192,1.9598311074078083,0.021047592163085938,1.0,6.2867309376597404,0.05941607148270123,0.0019430539196036989,0.04058074951171875,0.03283871337771416,1.4214355687276352,6.227314841002226,6.194476127624512,0.014037975597602781
llama1b:mistral7b->llama3b,llama1b,mistral7b,llama3b,128,512,0.08526844676816836,0.09054727776674554,6.006214015185833,6.015370313078165,4.080273370957002,0.015418892406160012,0.03061953508586157,0.011276006166778233,2.3695482928305864,55.27521088719368,0.05670587718486786,0.04595469310879707,0.10866017639636993,0.10866016894578934,3.0276303105056286,0.014249960315225962,3.0133803501904026,4096,3072,0.28768207245096716,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,1.2799312082401857,2.3695482928305864,0.0697636604309082,1.0,6.2915194146335125,0.06420457921922207,0.0019432835952102323,0.0450592041015625,0.03922833129763603,1.3961111234148633,6.227314841002226,6.18808650970459,0.014037975597602781
llama1b:mistral7b->llama8b,llama1b,mistral7b,llama8b,128,512,0.02753481526451651,0.031500126759056,6.0983529686927795,6.116276394575834,4.881454031681642,0.0032209216533374274,0.2962248979602009,0.0037870897218875406,1.4923462262377143,5.450447805225849,0.04798778146505356,2.6038948774953496e-11,1.1188719272613525,1.118871808052063,2.9135442646220326,0.014249960315225962,2.8992943043068067,4096,4096,0.0,0.0,1.0,8.0,7.0,0.13353139260666547,0.0,0.5078554970103898,1.4923462262377143,0.0035772323608398438,1.0,6.2402817234396935,0.012966873189725447,0.0019545228005881654,0.1143035888671875,0.008402932435274124,1.22917972172901,6.227314841002226,6.2357177734375,0.014037975597602781
llama1b:mistral7b->qwen1.5b,llama1b,mistral7b,qwen1.5b,128,512,0.04676197734079324,0.05356135172769427,6.001957204192877,6.011075027287006,4.134772594785318,0.013712231273530051,0.07220063114073128,0.007300233374990309,0.6222392674535513,57.87434732913971,0.06299355626106262,0.04985617473721504,0.10370670258998871,0.10370668768882751,2.9349014153704047,0.014249960315225962,2.9206514550551788,4096,1536,0.9808292530076572,0.0,1.0,1.5,7.0,-1.5404450404233394,1.0,0.6923893963051081,0.6222392674535513,0.0,1.0,6.285179056227207,0.05874595767818391,0.001942581982802949,0.04376220703125,0.02597697079181671,1.478327626937338,6.226433113217354,6.200456142425537,0.014363701215188485
llama1b:mistral7b->qwen3b,llama1b,mistral7b,qwen3b,128,512,0.033539055672008544,0.039645763754379004,6.00195724144578,6.011165469884872,4.057862352347001,0.009519359104160685,0.13223714765626937,0.005199704250969216,0.4177804810460657,55.7120418548584,0.05740310996770859,0.048326294869184494,0.10773177444934845,0.10773177444934845,2.806918393820524,0.014249960315225962,2.7926684335052983,4096,2048,0.6931471805575039,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,0.5524246873543716,0.4177804810460657,0.0,1.0,6.266377814114094,0.03994472447084263,0.0019445201023700065,0.04329681396484375,0.010096386075019836,1.3853936852874522,6.226433113217354,6.216336727142334,0.014363701215188485
llama1b:mistral7b->qwen7b,llama1b,mistral7b,qwen7b,128,512,0.020461391133721918,0.02479243760171812,6.098011989146471,6.1192138604819775,4.380224477266893,0.003611976160755148,0.41714701103046536,0.003029292082405068,1.2695850543677807,5.321530178189278,0.054259926080703735,0.0,1.1459132432937622,1.1459132432937622,2.7019879138097167,0.014249960315225962,2.6877379534944907,4096,3584,0.13353139262417382,0.0,1.0,7.0,7.0,0.0,0.0,0.36128131032777805,1.2695850543677807,0.0035734176635742188,1.0,6.240974109619856,0.01454102290153969,0.00195455157518154,0.08983612060546875,0.008549854159355164,1.3290811578123358,6.226433113217354,6.234982967376709,0.014363701215188485
llama1b:qwen1.5b->llama1b,llama1b,qwen1.5b,llama1b,128,512,0.11380591883789748,0.12131877738283947,5.035046745091677,5.036636557430029,5.136429951759055,0.021707703650463372,0.04367697989800945,0.01591145440880205,3.4270840045064688,55.15278831124306,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,0.022663457193175418,3.263757337010702,1536,2048,0.2876820724501533,0.0,1.0,1.0,1.5,-0.4054651077748311,1.0,1.608972713721901,3.4270840045064688,0.35257720947265625,1.0,6.296524167060852,0.09040524874581024,0.001987670990274637,0.125518798828125,0.043843161314725876,1.6282587958525478,6.206118952482939,6.162275791168213,0.012371024262392893
llama1b:qwen1.5b->llama3b,llama1b,qwen1.5b,llama3b,128,512,0.1243554218672216,0.13170008908491582,5.035046644508839,5.036752641201019,4.981077530654147,0.023076310768374242,0.03482465763227083,0.01640083560007537,4.178478792309761,50.91690132021904,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,0.022663457193175418,3.004966853312453,1536,3072,0.6931471805566901,0.0,1.0,3.0,1.5,0.6931471802266119,1.0,1.7695972456766662,4.178478792309761,0.5249176025390625,1.0,6.301946423947811,0.09582750650588423,0.0019865273152390728,0.1283111572265625,0.05032242462038994,1.61262688275118,6.206118952482939,6.155796527862549,0.012371024262392893
llama1b:qwen1.5b->llama8b,llama1b,qwen1.5b,llama8b,128,512,0.022009792330209166,0.027878103239345364,5.035046618431807,5.038322936743498,5.594074920983985,0.008586504234699532,0.746357215102762,0.0033516334410651914,0.33668746589682996,39.15118616819382,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.022663457193175418,2.8908808074288572,1536,4096,0.9808292530076573,0.0,1.0,8.0,1.5,1.6739764330300049,2.0,0.46275463287165725,0.33668746589682996,0.0004367828369140625,1.0,6.240774728357792,0.03465582081116736,0.001950470041265362,0.02294921875,0.03110562637448311,1.3531894499178474,6.206118952482939,6.237224578857422,0.012371024262392893
llama1b:qwen1.5b->mistral7b,llama1b,qwen1.5b,mistral7b,128,512,0.03198037395486608,0.03862718722666614,4.986267369240522,4.989217199385166,6.8534519237000495,0.007653442917217035,0.5559528889134526,0.004643937621282033,0.6310527413152158,47.934856206178665,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,0.022663457193175418,2.500733102797767,1536,4096,0.9808292530076573,0.0,1.0,7.0,1.5,1.5404450404233394,2.0,0.6450712145894156,0.6310527413152158,0.005481243133544922,1.0,6.238968599587679,0.030672983135445975,0.0019537777079676744,0.08667755126953125,0.029031023383140564,1.470995675917537,6.208295598626137,6.237326622009277,0.011185149807715788
llama1b:qwen1.5b->qwen3b,llama1b,qwen1.5b,qwen3b,128,512,0.0642116135568358,0.07210996089270338,5.057484038174152,5.058501712977886,4.985310950549319,0.017802535177906975,0.08780092844972387,0.009457516634412149,1.3614330431446433,31.82636295258999,0.05838809162378311,0.04814695939421654,0.1589086353778839,0.1589086353778839,2.806918393820524,0.022663457193175418,2.784254936627349,1536,2048,0.2876820724501533,1.0,0.0,3.0,1.5,0.6931471802266119,1.0,1.0199580844397602,1.3614330431446433,0.021355152130126953,1.0,6.279966909438372,0.06996399234049022,0.0020022277185489656,0.12587738037109375,0.046154044568538666,1.5566308379938405,6.210002921521664,6.163848876953125,0.012310843747400213
llama1b:qwen1.5b->qwen7b,llama1b,qwen1.5b,qwen7b,128,512,0.02037696519983001,0.025803812604863197,5.246603336185217,5.290766190737486,5.461657599778846,0.007396798177069286,0.7652215720154345,0.00315286808322386,19.173026621341705,3.204555630683899,0.053509436547756195,0.0,1.637232780456543,1.6372325420379639,2.7019879138097167,0.022663457193175418,2.6793244566165413,1536,3584,0.8472978603834834,1.0,0.0,7.0,1.5,1.5404450404233394,2.0,0.39203431782436327,19.173026621341705,0.007678985595703125,0.9994988441467285,6.239826511591673,0.029823600983945653,0.0019531538355295197,0.05857086181640625,0.02687261253595352,1.4693769175373521,6.210002921521664,6.236875534057617,0.012310843747400213
llama1b:qwen3b->llama1b,llama1b,qwen3b,llama1b,128,512,0.12432196765439585,0.13099167845211923,5.3970527946949005,5.399574212729931,5.574894163757563,0.020392890874063596,0.03377423944766633,0.017180094990952098,4.019059428945184,59.118122190237045,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,0.027654458986091868,3.2587663352177856,2048,2048,0.0,0.0,1.0,1.0,3.0,-1.098612288001443,1.0,1.7991226234771156,4.019059428945184,0.5203075408935547,1.0,6.301850907504559,0.08643228939035907,0.001985232793231262,0.12238311767578125,0.05314284563064575,1.8634520452665038,6.215418636798859,6.162275791168213,0.009778279236343224
llama1b:qwen3b->llama3b,llama1b,qwen3b,llama3b,128,512,0.1349292688537389,0.14144392567686737,5.397052872925997,5.399640738964081,5.419541742652655,0.021623603519401513,0.02664567831379827,0.01761425210699632,4.850835785269737,54.57768800854683,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,0.027654458986091868,2.9999758515195367,2048,3072,0.40546510810653674,0.0,1.0,3.0,3.0,0.0,0.0,1.9691203919051832,4.850835785269737,0.6999225616455078,1.0,6.306652806699276,0.09123418852686882,0.0019859419771819375,0.11220550537109375,0.059622108936309814,1.8478201321651355,6.215418636798859,6.155796527862549,0.009778279236343224
llama1b:qwen3b->llama8b,llama1b,qwen3b,llama8b,128,512,0.02319341634574812,0.02837201084184926,5.397052686661482,5.4011182971298695,6.0325391329824924,0.006328339302854147,0.6182079329155385,0.003411013278464318,0.3478552345186472,41.96604868769646,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.027654458986091868,2.8858898056359408,2048,4096,0.6931471805575039,0.0,1.0,8.0,3.0,0.9808292528033928,2.0,0.49213331492432305,0.3478552345186472,0.0,1.0,6.240945242345333,0.02552663002279587,0.001950144729562453,0.03582763671875,0.021805942058563232,1.5883826993318033,6.215418636798859,6.237224578857422,0.009778279236343224
llama1b:qwen3b->mistral7b,llama1b,qwen3b,mistral7b,128,512,0.0374505840591155,0.042284208961063996,5.3478213250637054,5.351818010210991,7.291916135698557,0.00540935343815363,0.525007919408381,0.005083601548001816,0.7552883694879711,51.410608261823654,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,0.027654458986091868,2.4957421010048506,2048,4096,0.6931471805575039,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.7287316632527086,0.7552883694879711,0.0007605552673339844,1.0,6.239077277481556,0.021785965698654763,0.0019536271720426157,0.03726959228515625,0.02003537490963936,1.652450638746167,6.217291247099638,6.237326622009277,0.009329037500720005
llama1b:qwen3b->qwen1.5b,llama1b,qwen3b,qwen1.5b,128,512,0.10102226695744321,0.10833273123716936,5.423775214701891,5.425853002816439,5.495948327705264,0.024805609355098568,0.03343395786941983,0.0147653894958092,2.6905300188809633,37.11063155531883,0.0629504844546318,0.04916366562247276,0.14615151286125183,0.14615151286125183,2.9349014153704047,0.027654458986091868,2.907246956384313,2048,1536,0.2876820724501533,1.0,0.0,1.5,3.0,-0.6931471802266119,1.0,1.4933024792361604,2.6905300188809633,0.17167234420776367,1.0,6.314992669969797,0.09865594760049134,0.001996879123908002,0.1461029052734375,0.08793213218450546,1.8810800038403384,6.216336749494076,6.12840461730957,0.009595244096999522
