task,metric,tier,n_groups,top1_hit_rate,mean_regret_at_1,median_regret_at_1,mean_spearman,mean_abs_spearman
T2_select_target,_z_neg_source_native_nll,other,7,0.14285714285714285,0.823150439758672,0.7579507346237734,-0.2061224489795918,0.5163265306122449
T2_select_target,prior_param_tier_jump,L3_discrete,14,0.07142857142857142,0.39884229783894093,0.46778515989158054,0.060212195148724966,0.5629742455267259
T2_select_target,target_text_nll,L2_text,14,0.07142857142857142,0.4441561564453885,0.5134325755157789,0.24591836734693875,0.3071428571428571
T2_select_target,target_minus_source_nll,L2_text,14,0.07142857142857142,0.4441561564453885,0.5134325755157789,0.24591836734693875,0.3071428571428571
T2_select_target,target_readability_energy,L1_pair_compatibility,14,0.0,0.5765350796278753,0.5663841676593773,-0.11020408163265306,0.5877551020408163
T2_select_target,_z_target_readability_energy,other,14,0.0,0.5765350796278753,0.5663841676593773,-0.11020408163265306,0.5877551020408163
T2_select_target,memory_target_norm_gap,other,14,0.0,0.7582426519732719,0.7608422054249593,-0.573469387755102,0.573469387755102
T2_select_target,diagnostic_target_direction_std_mean,other,14,0.0,0.646851943888893,0.640006891250398,-0.5479591836734694,0.5479591836734694
T2_select_target,target_direction_subspace_residual,L1_mechanism,14,0.0,0.48249749034727507,0.49812487434742797,-0.46530612244897956,0.4857142857142857
T2_select_target,_z_neg_subspace_residual,other,14,0.0,0.48249749034727507,0.49812487434742797,-0.46530612244897956,0.4857142857142857
T2_select_target,rel_magnitude_rmse_to_target,L1_mechanism,14,0.0,0.5854004030898053,0.5777149415534373,-0.2785714285714286,0.4418367346938776
T2_select_target,_z_neg_magnitude_rmse,other,14,0.0,0.5854004030898053,0.5777149415534373,-0.2785714285714286,0.4418367346938776
T2_select_target,rel_magnitude_l1_to_target,L1_mechanism,14,0.0,0.5662153360629213,0.5777149415534373,-0.16020408163265307,0.37448979591836734
T2_select_target,diagnostic_source_direction_std_mean,other,14,0.0,0.7313269992528538,0.5456275807140001,-0.024454411479765036,0.3495165556515346
