target,metric,n,pearson,spearman
llama8b,combined_ratio_direction_score,12,0.3518187626575429,0.43356643356643354
llama8b,rel_direction_l1_to_target,12,-0.4332513612992888,-0.40559440559440557
llama8b,source_target_direction_dispersion_gap,12,-0.27968603167559586,-0.3916083916083916
llama8b,diagnostic_source_direction_std_mean,12,0.2901022166477692,0.3916083916083916
llama8b,_z_neg_direction_dispersion_gap,12,0.27968603167559586,0.3916083916083916
llama8b,pair_geometry_compatibility_score,12,0.29258547691249326,0.38461538461538464
llama8b,diagnostic_rel_direction_z2_mean,12,0.3202719779303866,0.34265734265734266
llama8b,target_readability_z2_mean,12,0.3239604337189848,0.34265734265734266
llama8b,_z_neg_target_readability_z2,12,-0.3239604337189849,-0.34265734265734266
llama8b,diagnostic_target_direction_std_min,12,-0.40130162017322263,-0.3358876491038526
llama8b,diagnostic_target_magnitude_std_mean,12,0.29339430489363094,0.3358876491038526
llama8b,diagnostic_target_magnitude_std_min,12,0.2933943418960475,0.3358876491038526
llama8b,prior_source_param_b,12,-0.25738687246948067,-0.33481341250154584
llama8b,prior_log_param_ratio_target_over_source,12,0.30700198005402735,0.33481341250154584
llama8b,_z_log_param_ratio,12,0.3070019800540273,0.33481341250154584
llama8b,target_readability_energy,12,0.19386166198440527,0.2867132867132867
llama8b,_z_target_readability_energy,12,0.1938616619844052,0.2867132867132867
llama8b,prior_param_tier_jump,12,0.20715110843167336,0.20483662259967567
llama8b,target_readability_tail_frac,12,0.2065748987079438,0.19614741113473694
llama8b,_z_neg_target_readability_tail,12,-0.20657489870794332,-0.19614741113473694
llama8b,target_direction_subspace_residual,12,0.24550735356505918,0.16783216783216784
llama8b,_z_neg_subspace_residual,12,-0.2455073535650592,-0.16783216783216784
llama8b,source_target_direction_entropy_gap,12,-0.1174958985900131,-0.11188811188811189
llama8b,diagnostic_source_direction_entropy_mean,12,0.1481910789378825,0.11188811188811189
