metric,n_compressors,mean_pearson,median_pearson,mean_spearman,median_spearman,mean_abs_spearman,positive_spearman_compressors,negative_spearman_compressors
_z_neg_subspace_residual,14,-0.5314589414713857,-0.5559419371354253,-0.2897959183673469,-0.22857142857142856,0.39999999999999997,3,11
_z_neg_source_to_target_kl,14,0.2848750985034511,0.30893537062217336,0.2897959183673469,0.3142857142857143,0.4244897959183674,11,3
anchor_direction_js_to_target,14,-0.2946489673945703,-0.28546867113443475,-0.2857142857142857,-0.3142857142857143,0.42040816326530617,3,11
diagnostic_target_direction_entropy,14,0.291551658088503,0.3315359403542333,0.2857142857142857,0.37142857142857144,0.3795918367346939,11,3
_z_neg_anchor_js,14,0.2946489673945703,0.28546867113443475,0.2857142857142857,0.3142857142857143,0.42040816326530617,11,3
capacity_normalized_direction_rmse,14,-0.21770989045303546,-0.16763204887620328,-0.2816326530612245,-0.22857142857142856,0.39183673469387753,3,11
pair_normalized_direction_rmse,14,-0.18133109728378802,-0.12523165699886546,-0.2816326530612245,-0.22857142857142856,0.39183673469387753,3,11
_z_neg_pair_norm_direction_rmse,14,0.18133109728378802,0.12523165699886543,0.2816326530612245,0.22857142857142856,0.39183673469387753,11,3
rel_direction_l1_to_target,14,-0.16611740212657192,-0.10521112826739284,-0.27755102040816326,-0.22857142857142856,0.38775510204081637,3,11
rel_direction_rmse_to_target,14,-0.17769659111875188,-0.1228948277564445,-0.27755102040816326,-0.22857142857142856,0.38775510204081637,3,11
_z_neg_direction_rmse,14,0.17769659111875186,0.12289482775644454,0.27755102040816326,0.22857142857142856,0.38775510204081637,11,3
target_readability_cross_entropy,14,-0.28697516270295503,-0.30484148893108864,-0.26122448979591834,-0.2857142857142857,0.3795918367346939,3,11
_z_neg_target_readability_ce,14,0.28697516270295503,0.3048414889310887,0.26122448979591834,0.2857142857142857,0.3795918367346939,11,3
source_target_direction_entropy_gap,14,-0.11519998424874335,-0.09250076943125804,-0.2285714285714286,-0.2571428571428571,0.42040816326530617,5,9
_z_neg_direction_entropy_gap,14,0.11519998424874336,0.09250076943125804,0.2285714285714286,0.2571428571428571,0.42040816326530617,9,5
target_magnitude_tail_frac,4,-0.31557074391220236,-0.3026532639551261,-0.19639610121239315,-0.2618614682831909,0.45825756949558405,2,2
_z_neg_target_magnitude_tail,4,0.3155707439122024,0.30265326395512615,0.19639610121239315,0.2618614682831909,0.45825756949558405,2,2
rel_magnitude_rmse_to_target,14,0.1019485230853479,0.18456682146382702,0.17142857142857143,0.3142857142857143,0.43265306122448977,10,4
_z_neg_magnitude_rmse,14,-0.10194852308534794,-0.18456682146382652,-0.17142857142857143,-0.3142857142857143,0.43265306122448977,4,10
target_readability_tail_frac,14,0.17735177577617203,0.23563831484410325,-0.17053204750129763,-0.2571428571428571,0.3519169320905391,4,10
_z_neg_target_readability_tail,14,-0.17735177577617206,-0.23563831484410336,0.17053204750129763,0.2571428571428571,0.3519169320905391,10,4
source_native_nll,7,0.08936107716051514,0.11203906524052312,0.1673469387755102,0.08571428571428572,0.27346938775510204,4,3
_z_neg_source_native_nll,7,-0.08936107716051568,-0.1120390652405286,-0.1673469387755102,-0.08571428571428572,0.27346938775510204,3,4
pair_geometry_compatibility_score,14,0.007638530155178852,-0.02407800086169462,0.163265306122449,0.14285714285714285,0.3346938775510204,10,4
source_target_top_anchor_overlap,14,-0.14055573041319894,-0.3269073614027712,-0.13877551020408166,-0.08571428571428572,0.4163265306122449,6,8
_z_top_anchor_overlap,14,-0.1405557304131989,-0.3269073614027712,-0.13877551020408166,-0.08571428571428572,0.4163265306122449,6,8
diagnostic_source_direction_std_mean,14,-0.11864191567376445,-0.2231665244075337,-0.13867010907967026,-0.1697336849583011,0.42365628400321287,6,8
target_text_nll,14,-0.11635070570244979,-0.045868587951941354,-0.13061224489795917,-0.22857142857142856,0.3183673469387755,4,10
target_minus_source_nll,14,-0.11761141125984821,-0.04639967217341039,-0.13061224489795917,-0.22857142857142856,0.3183673469387755,4,10
target_readability_energy,14,-0.022820298184705816,0.03323627688156724,-0.11836734693877551,-0.17142857142857143,0.4979591836734694,7,7
_z_target_readability_energy,14,-0.022820298184705816,0.03323627688156722,-0.11836734693877551,-0.17142857142857143,0.4979591836734694,7,7
diagnostic_source_direction_entropy_mean,14,0.12942153310185944,0.16154008133875075,0.10168462991491223,0.10675776258228292,0.40197140040610874,8,6
abs_log_hidden_ratio,14,-0.07066237711051727,-0.49864062516316243,-0.08287125798914631,-0.2898855178262242,0.6777438914013915,6,8
diagnostic_rel_direction_z2_mean,14,0.177302897734315,0.12897985374862503,-0.06938775510204082,-0.1142857142857143,0.2857142857142857,5,9
target_readability_z2_mean,14,0.1764783367080898,0.12897985374862503,-0.06938775510204082,-0.1142857142857143,0.2857142857142857,5,9
_z_neg_target_readability_z2,14,-0.17647833670808982,-0.12897985374862508,0.06938775510204082,0.1142857142857143,0.2857142857142857,9,5
prior_param_tier_jump,14,-0.01091571756977547,0.014747068499401633,0.042250461062446724,0.13331042912027832,0.4267155584103298,8,5
rel_magnitude_l1_to_target,14,0.06287500183388724,0.1260514316403289,0.02857142857142857,0.11428571428571428,0.35102040816326535,9,5
prior_same_model_family,12,-0.016263486051657266,0.3058619892291552,0.017251638983558856,0.20701966780270628,0.5002975305232068,7,4
prior_cross_model_family,12,0.016263486051657252,-0.3058619892291552,-0.017251638983558856,-0.20701966780270628,0.5002975305232068,4,7
